observed_on,time_observed_at,user_name,created_at,updated_at,image_url,description,num_identification_agreements,num_identification_disagreements,place_guess,latitude,longitude,place_county_name,place_state_name,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name
2023-05-31,2023-05-31 02:33:46 UTC,Shivam Bhatt,2023-05-31 03:26:22 UTC,2024-04-04 07:51:20 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/285758547/medium.jpg,"",0,0,"Sabarmati Riverfront Walkway West, Ahmedabad, GJ, IN",22.99623,72.561745,Ahmadabad,Gujarat,India,Wolf's Milk,Lycogala epidendrum,Wolf's Milk,Protozoa
2023-05-31,2023-05-31 08:50:00 UTC,Rama Aadhithan,2023-06-01 14:13:16 UTC,2023-12-15 12:44:16 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/285517744/medium.jpg,,1,0,"WCCR+6JW, Hunasemaradapalya, Bheemanakuppe Ramasagara, Karnataka 560060, India",12.9206072,77.4415806,Bangalore,Karnataka,India,slime molds,Didymium,,Protozoa
2023-05-31,2023-05-31 09:03:00 UTC,Rama Aadhithan,2023-06-01 14:13:16 UTC,2023-12-13 04:59:04 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/285517767/medium.jpg,,1,0,"WCCR+6JW, Hunasemaradapalya, Bheemanakuppe Ramasagara, Karnataka 560060, India",12.9206072,77.4415806,Bangalore,Karnataka,India,Lamproderma,Lamproderma,,Protozoa
2023-04-24,2023-04-24 07:25:54 UTC,,2023-06-07 06:19:36 UTC,2023-08-01 07:07:51 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/287473021/medium.jpeg,,3,1,"643237, India",11.4157489722,76.5602939722,Nilgiris,Tamil Nadu,India,Stemonitidaceae,Stemonitidaceae,,Protozoa
2023-06-15,2023-06-15 05:52:03 UTC,Isha Manchanda,2023-06-15 07:13:44 UTC,2023-06-23 02:27:51 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/290158606/medium.jpg,"",0,0,"Bardez, North Goa, GA, IN",15.6064629046,73.8724764301,North Goa,Goa,India,Lycogala,Lycogala,,Protozoa
2021-05-25,2021-05-25 07:46:22 UTC,Siya ul haque,2023-06-22 01:06:05 UTC,2024-08-26 10:01:09 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/292500248/medium.jpeg,,0,0,Thiruvathra,10.6026627379,76.0065494478,Thrissur,Kerala,India,,Mycetozoa,slime molds,Protozoa
2021-05-25,2021-05-25 08:06:38 UTC,Siya ul haque,2023-06-22 01:11:45 UTC,2024-08-26 10:01:09 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/292500347/medium.jpeg,,0,0,Thiruvathra,10.6026627379,76.0065494478,Thrissur,Kerala,India,,Mycetozoa,slime molds,Protozoa
2021-05-25,2021-05-25 08:07:03 UTC,Siya ul haque,2023-06-22 18:26:13 UTC,2024-08-26 10:01:09 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/292706404/medium.jpeg,,1,0,Thiruvathra,10.6026627379,76.0065494478,Thrissur,Kerala,India,Mycetozoer,Mycetozoa,slime molds,Protozoa
2023-06-15,2023-06-15 15:19:00 UTC,Poornaprajna S N,2023-06-23 10:20:05 UTC,2023-07-31 10:37:44 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/292900307/medium.jpeg,,2,0,"Location: 12.623506, 75.255034",12.6235058841,75.2550340444,Dakshin Kannad,Karnataka,India,slime molds,Mycetozoa,slime molds,Protozoa
2023-06-24,2023-06-24 04:35:29 UTC,K S Gopi Sundar,2023-06-24 09:55:23 UTC,2023-06-24 15:12:07 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/293292609/medium.jpg,"",0,0,"Udaipur, IN-RJ, IN",24.338874416,73.2425600138,Udaipur,Rajasthan,India,"",Fuligo,,Protozoa
2023-06-29,2023-06-29 03:32:25 UTC,Sheetal Choudhary,2023-06-29 07:43:20 UTC,2024-08-27 23:08:54 UTC,https://static.inaturalist.org/photos/294936775/medium.jpeg,Substrate - Decaying wood. ,1,0,"5368+V75 Japanese Garden, Seminary Hills, Nagpur, Maharashtra 440001, India",21.1621841397,79.066016525,Nagpur,Maharashtra,India,Honeycomb Coral Slime Mold,Ceratiomyxa fruticulosa,Honeycomb Coral Slime Mold,Protozoa
2023-06-09,2023-06-09 07:23:00 UTC,,2023-07-01 15:05:14 UTC,2024-07-01 12:22:26 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295647527/medium.jpg,,1,0,"Male Mahadeshwara Hills, Karnataka 571490, India",12.0303051,77.590525,Chamrajnagar,Karnataka,India,Chocolate Tube Slimes,Stemonitis,Chocolate Tube Slimes,Protozoa
2023-07-01,2023-07-01 03:41:40 UTC,K S Gopi Sundar,2023-07-02 03:56:39 UTC,2023-07-02 03:56:56 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295878913/medium.jpg,"",0,0,"Rajasthan, IN",24.8796717652,73.4206892526,Udaipur,Rajasthan,India,"",Mycetozoa,slime molds,Protozoa
2023-07-01,2023-07-01 05:15:00 UTC,K S Gopi Sundar,2023-07-02 10:15:04 UTC,2023-07-02 10:15:14 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/295942113/medium.jpg,"",0,0,"Rajasthan, IN",24.8452950359,73.4280578011,Udaipur,Rajasthan,India,"",Mycetozoa,slime molds,Protozoa
2023-06-01,2023-06-01 06:36:00 UTC,Rama Aadhithan,2023-07-03 09:29:08 UTC,2023-12-19 20:10:02 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296308206/medium.jpeg,,1,0,"WCCR+6JW, Hunasemaradapalya, Bheemanakuppe Ramasagara, Karnataka 560060, India",12.9206072,77.4415806,Bangalore,Karnataka,India,Physarum,Physarum,,Protozoa
2023-06-22,2023-06-22 07:31:00 UTC,Rama Aadhithan,2023-07-03 10:40:15 UTC,2023-12-19 20:10:40 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296324144/medium.jpeg,,1,0,"WCCR+6JW, Hunasemaradapalya, Bheemanakuppe Ramasagara, Karnataka 560060, India",12.9206072,77.4415806,Bangalore,Karnataka,India,Lamproderma,Lamproderma,,Protozoa
2023-06-22,2023-06-22 07:34:00 UTC,Rama Aadhithan,2023-07-03 10:59:25 UTC,2023-12-19 20:10:29 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/296324377/medium.jpeg,,1,0,"WCCR+6JW, Hunasemaradapalya, Bheemanakuppe Ramasagara, Karnataka 560060, India",12.9206072,77.4415806,Bangalore,Karnataka,India,Lamproderma,Lamproderma,,Protozoa
2020-10-11,2020-10-11 08:03:00 UTC,Dr. Preeti V. Phate,2023-07-06 11:53:57 UTC,2023-07-06 11:53:57 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/297353750/medium.jpeg,,0,0,"Alibag, Maharashtra, India",18.6583989,72.8773346,Raigarh,Maharashtra,India,Coral Slimes,Ceratiomyxa,Coral Slimes,Protozoa
2021-08-06,2021-08-06 07:01:00 UTC,Dr. Preeti V. Phate,2023-07-06 11:56:31 UTC,2023-10-11 22:46:51 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/297354236/medium.jpg,,0,0,"Pantnagar, Alibag, Maharashtra 402201, India",18.6577138889,72.8772055556,Raigarh,Maharashtra,India,Honeycomb Coral Slime Mold,Ceratiomyxa fruticulosa fruticulosa,,Protozoa
2020-10-11,2020-10-11 07:33:00 UTC,Dr. Preeti V. Phate,2023-07-06 11:58:04 UTC,2023-07-06 11:58:04 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/297354442/medium.jpeg,,0,0,"Alibag, Maharashtra, India",18.6583989,72.8773346,Raigarh,Maharashtra,India,Cribraria,Cribraria,,Protozoa
2023-07-01,2023-07-01 13:21:00 UTC,Poornaprajna S N,2023-07-09 05:38:35 UTC,2024-08-13 06:50:03 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/298334615/medium.jpeg,,0,0,"Paduvannur, Karnataka, India",12.6228194444,75.254425,Dakshin Kannad,Karnataka,India,,Physarum,,Protozoa
2023-07-05,2023-07-05 03:42:42 UTC,Paul Antony Mangaly,2023-07-11 05:49:40 UTC,2023-07-11 05:49:47 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/299072393/medium.jpeg,,0,0,"Plot No. 106, Sub Plot No. 34, near Vertiv Energy, Ramtekdi Industrial Area, Hadapsar, Pune, Maharashtra 411040, India",18.4909783441,73.9180463925,Pune,Maharashtra,India,slime molds,Mycetozoa,slime molds,Protozoa
2023-07-07,2023-07-07 11:48:39 UTC,Paul Antony Mangaly,2023-07-12 09:01:08 UTC,2023-07-12 09:01:16 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/299426299/medium.jpeg,,0,0,"JV8X+J77, Dighi, Pune, Pimpri-Chinchwad, Maharashtra 411015, India",18.6178023477,73.8989333063,Pune,Maharashtra,India,slime molds,Mycetozoa,slime molds,Protozoa
2023-07-12,2023-07-12 13:25:33 UTC,Sriparna Ghosh,2023-07-13 06:30:55 UTC,2024-08-28 07:28:47 UTC,https://static.inaturalist.org/photos/299715248/medium.jpg,"",0,0,"Kosya Kutauli, Nainital, UT, IN",29.5162283333,79.6227583333,Naini Tal,Uttaranchal,India,"",Protozoa,protozoans,Protozoa
2023-07-15,2023-07-15 05:56:00 UTC,Bon Pradhan,2023-07-15 07:32:48 UTC,2024-02-11 02:54:01 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/300342249/medium.jpg,,0,0,"Darjeeling town, Gandhi Road, Darjeeling, West Bengal, India",27.0393929916,88.2656853388,Darjiling,West Bengal,India,Lycogala,Lycogala,,Protozoa
2023-07-08,2023-07-08 03:30:18 UTC,Paul Antony Mangaly,2023-07-15 10:01:19 UTC,2024-02-11 02:54:01 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/300363716/medium.jpeg,,1,0,"Vetal Baba Tekadi Mandir, Vetal Tekdi, Pashan, Pune, Maharashtra 411038, India",18.5253830533,73.8160584122,Pune,Maharashtra,India,Arcyria,Arcyria cinerea,White Carnival Candy Slime Mold,Protozoa
2023-07-15,2023-07-15 08:25:00 UTC,Amanda Johnston,2023-07-15 12:12:29 UTC,2023-07-15 12:12:29 UTC,https://static.inaturalist.org/photos/300383000/medium.jpeg,,0,0,"Sanjay Van, New Delhi, Delhi, India",28.5337729975,77.179977346,Delhi,Delhi,India,Arcyria,Arcyria,,Protozoa
2023-07-15,2023-07-15 02:55:15 UTC,,2023-07-15 12:31:21 UTC,2023-07-15 12:32:02 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/300391132/medium.jpg,"",0,0,"Sanjay Van, New Delhi, DL, IN",28.53552,77.1792533333,Delhi,Delhi,India,"",Arcyria,,Protozoa
2023-07-15,2023-07-15 04:23:02 UTC,Jyotsna Nag,2023-07-15 15:58:43 UTC,2023-07-15 16:00:06 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/300452415/medium.jpeg,,0,0,"Iyerpadi, Tamil Nadu, India",10.3586645882,76.9904246181,Coimbatore,Tamil Nadu,India,true slime molds,Myxomycetes,true slime molds,Protozoa
2023-07-19,2023-07-19 10:34:12 UTC,Poornaprajna S N,2023-07-26 12:50:01 UTC,2024-08-13 06:48:53 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/304139413/medium.jpeg,,0,0,"MCR6+GP, Santhinagara, Karnataka 574328, India",12.6890722222,75.4113444444,Dakshin Kannad,Karnataka,India,,Mycetozoa,slime molds,Protozoa
2023-07-27,2023-07-27 04:43:41 UTC,Chandra K,2023-07-27 05:24:04 UTC,2023-07-27 05:24:30 UTC,https://static.inaturalist.org/photos/304384493/medium.jpeg,,0,0,Cheruvathur,12.2165155926,75.16261518,Kasaragod,Kerala,India,Wolf's Milk,Lycogala epidendrum,Wolf's Milk,Protozoa
2023-07-25,2023-07-25 13:34:00 UTC,Chayant Gonsalves,2023-07-29 12:45:05 UTC,2023-07-29 17:55:27 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/305056532/medium.jpeg,,0,0,"Ramanagara, IN-KA, IN",12.9602998465,77.3085000739,Ramanagara,Karnataka,India,slime molds,Mycetozoa,slime molds,Protozoa
2023-07-30,2023-07-30 03:53:22 UTC,Gaurav,2023-07-30 04:36:16 UTC,2023-07-30 04:37:18 UTC,https://static.inaturalist.org/photos/305319318/medium.jpeg,,0,0,Mankhurd,19.0512611499,72.9368396848,Greater Bombay,Maharashtra,India,Honeycomb Coral Slime Mold,Ceratiomyxa fruticulosa,Honeycomb Coral Slime Mold,Protozoa
2023-07-26,2023-07-26 04:41:08 UTC,Paul Antony Mangaly,2023-07-31 14:14:15 UTC,2023-07-31 14:15:01 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/305809376/medium.jpeg,,0,0,"Nunegundlapalli, Ambedkar Veedhi, Sampangi Rama Nagar, Bengaluru, Karnataka 560001, India",12.9731117842,77.5933121145,Bangalore,Karnataka,India,slime molds,Mycetozoa,slime molds,Protozoa
2023-08-01,2023-08-01 08:55:22 UTC,Suchi Govindarajan,2023-08-01 09:25:05 UTC,2023-08-01 09:25:25 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/306077292/medium.jpeg,On a cut tree trunk,0,0,Bannerghatta National Park,12.7789526213,77.5726534054,Bangalore,Karnataka,India,Chocolate Tube Slimes,Stemonitis,Chocolate Tube Slimes,Protozoa
2023-08-08,2023-08-08 12:10:10 UTC,,2023-08-09 05:38:29 UTC,2023-08-09 14:41:50 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/308653298/medium.jpg,"",1,0,"Cherthala, Kodamthuruth, KL, IN",9.7967574488,76.3037495899,Alappuzha,Kerala,India,slime molds,Mycetozoa,slime molds,Protozoa
2023-07-27,2023-07-27 08:55:43 UTC,Jitender kumar,2023-08-10 12:31:15 UTC,2023-12-17 10:41:46 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/309016457/medium.jpeg,,0,0,"Darcha Dangma, Himachal Pradesh 175132, India",32.8476627242,77.2511551157,Lahul & Spiti,Himachal Pradesh,India,Coral Slimes,Ceratiomyxa,Coral Slimes,Protozoa
2023-08-09,2023-08-09 05:10:35 UTC,Sachin Rane🐾,2023-08-11 19:49:41 UTC,2023-12-19 20:14:04 UTC,https://static.inaturalist.org/photos/309428527/medium.jpeg,,1,0,Conservation Education Centre Of BNHS,19.1630743143,72.8921275958,Greater Bombay,Maharashtra,India,true slime molds,Myxomycetes,true slime molds,Protozoa
2023-08-12,2023-08-12 08:58:45 UTC,"",2023-08-12 11:32:03 UTC,2023-08-12 11:33:12 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/309613158/medium.jpeg,,0,0,Yol,32.1647616199,76.1958624423,Kangra,Himachal Pradesh,India,Physarum album,Physarum album,,Protozoa
2023-07-10,2023-07-10 04:47:18 UTC,"",2023-08-12 14:07:11 UTC,2023-08-12 14:07:22 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/309645459/medium.jpg,"",0,0,"Rajmalai National Park, Idukki, KL, IN",10.1439361667,77.0406028333,Idukki,Kerala,India,"",Mycetozoa,slime molds,Protozoa
2023-08-13,2023-08-13 04:20:12 UTC,Deepika,2023-08-13 16:04:46 UTC,2024-01-27 20:14:43 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/310038786/medium.jpeg,,1,0,"X9M7+HPR, Mangattuparamba, Kerala 670567, India",11.9840453997,75.3639904,Kannur,Kerala,India,Tubifera dimorphotheca,Tubifera dimorphotheca,,Protozoa
2023-08-13,2023-08-13 04:21:06 UTC,Sindhu Haridas,2023-08-13 16:48:06 UTC,2023-12-19 20:19:25 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/310054589/medium.jpeg,Fungi ,2,0,"X9P7+3WF, Mangattuparamba, Kerala 670567, India",11.9849638889,75.3645333333,Kannur,Kerala,India,Tubifera dimorphotheca,Tubifera dimorphotheca,,Protozoa
2023-08-13,2023-08-13 06:58:22 UTC,Kapil Chand,2023-08-13 18:16:29 UTC,2023-08-13 18:16:58 UTC,https://static.inaturalist.org/photos/310087341/medium.jpeg,,0,0,"Kishanpur, Uttarakhand 262311, India",28.9641444444,79.8040833333,Udham Singh Nagar,Uttaranchal,India,Stemonitis axifera,Stemonitis axifera,,Protozoa
2022-12-11,2022-12-11 07:18:23 UTC,"",2023-08-14 07:13:17 UTC,2023-08-14 07:20:04 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/310292643/medium.jpeg,,0,0,Hauz Khas Forest,28.5479802613,77.2246267274,Delhi,Delhi,India,Physarum album,Physarum album,,Protozoa
2023-08-14,2023-08-14 03:32:52 UTC,Uma Vaijnath,2023-08-14 09:46:26 UTC,2023-12-19 18:56:36 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/310313453/medium.jpeg,,1,0,Sobha Forest View,12.8789072887,77.5298513845,Bangalore,Karnataka,India,Nannengaella mellea,Nannengaella mellea,,Protozoa
2023-08-14,2023-08-14 06:40:16 UTC,,2023-08-15 05:14:16 UTC,2024-05-20 09:48:55 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/310592280/medium.jpg,"",1,0,"Cherthala, Kodamthuruth, KL, IN",9.7967368384,76.303663254,Alappuzha,Kerala,India,slime molds,Mycetozoa,slime molds,Protozoa
2023-08-14,2023-08-14 10:30:58 UTC,Vimal Raj,2023-08-15 09:04:37 UTC,2023-08-15 10:51:51 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/310620925/medium.jpeg,,1,0,"Paderu, Andhra Pradesh, India",18.0150743153,82.7150133625,Vishakhapatnam,Andhra Pradesh,India,Chocolate Tube Slimes,Stemonitis,Chocolate Tube Slimes,Protozoa
2023-08-16,2023-08-16 09:59:54 UTC,Ashwin,2023-08-17 01:51:42 UTC,2024-04-13 12:22:54 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/311156198/medium.jpeg,,0,0,Mangalavanam Bird Sanctuary,9.9887401194,76.2725239992,Ernakulam,Kerala,India,chocolate tube slime,Stemonitis splendens,chocolate tube slime,Protozoa
2023-08-21,2023-08-21 02:17:06 UTC,Suchi Govindarajan,2023-08-21 05:42:33 UTC,2023-08-21 05:43:03 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/312480060/medium.jpeg,,0,0,"Kanoor, Karnataka 571216, India",12.1574610533,75.9669600427,Kodagu,Karnataka,India,Coral Slimes,Ceratiomyxa,Coral Slimes,Protozoa
2023-08-18,2023-08-18 07:28:21 UTC,Prajna K,2023-08-22 13:26:15 UTC,2023-08-22 13:26:24 UTC,https://static.inaturalist.org/photos/312844611/medium.jpeg,,0,0,"Gharli, Karnataka 591301, India",15.4264111111,74.475825,Belgaum,Karnataka,India,Chocolate Tube Slimes,Stemonitis,Chocolate Tube Slimes,Protozoa
2023-07-20,2023-07-20 15:35:50 UTC,Pranav Viswanathan,2023-08-24 04:55:00 UTC,2023-08-24 04:55:14 UTC,https://static.inaturalist.org/photos/313334166/medium.jpg,"",0,0,"Kangan, Ganderbal",34.3707116667,74.97622,Baramula (Kashmir North),Jammu and Kashmir,India,"",Reticulariaceae,reticulate slime mold family,Protozoa
2023-07-20,2023-07-20 15:25:35 UTC,Pranav Viswanathan,2023-08-24 04:59:08 UTC,2023-08-24 04:59:18 UTC,https://static.inaturalist.org/photos/313334610/medium.jpg,"",0,0,"Kangan, Ganderbal",34.37215,74.9788966667,Baramula (Kashmir North),Jammu and Kashmir,India,"",Stemonitis,Chocolate Tube Slimes,Protozoa
2023-08-26,2023-08-26 15:40:30 UTC,AD Ajay,2023-08-27 08:59:45 UTC,2024-07-30 14:08:00 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/314252934/medium.jpeg,"Red fruit bodies of a slime mold, or myxomycete, Physarum roseum. A blob on a stipe looks like a flower-bud or a street light. Slime moulds are organisms that gather from many microscopic amoebae.

Shoot on Nikonz6ii & Laowa 100mm 2x Ultra Macro Z Lens.",1,0,"FGV9+WQM, Dhaligaon Urban, Bongaigaon, Chungapota, Assam 783385, India",26.4960680795,90.5223853514,Chirang,Assam,India,Craterium roseum,Craterium roseum,,Protozoa
2023-07-20,2023-07-20 08:10:00 UTC,Saurabh Sawant,2023-08-29 02:15:01 UTC,2023-08-29 02:15:01 UTC,https://static.inaturalist.org/photos/314839964/medium.jpeg,,0,0,"Kandarpada, Dahisar West, Mumbai, Maharashtra 400068, India",19.2558392,72.8522864,Greater Bombay,Maharashtra,India,Stemonitis,Stemonitis,Chocolate Tube Slimes,Protozoa
2023-09-02,2023-09-02 02:17:00 UTC,Sathyan Nair,2023-09-02 03:19:13 UTC,2023-09-02 03:19:13 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/315957210/medium.jpeg,Not sure about the species,0,0,"Thane, Maharashtra, India",19.2183307,72.9780897,Greater Bombay,Maharashtra,India,Didymium squamulosum,Didymium squamulosum,,Protozoa
2023-08-29,2023-08-29 04:03:04 UTC,Bharat Godambe,2023-09-04 16:09:11 UTC,2024-04-24 09:47:48 UTC,https://static.inaturalist.org/photos/316773110/medium.jpeg,,0,0,"Sacred Heart School, Kalyan-Murbad Rd, Varap, Kalyan West, Kalyan, Maharashtra 421103, India",19.2469816557,73.184161149,Thane,Maharashtra,India,Physarum,Physarum,,Protozoa
2023-09-05,2023-09-05 04:57:55 UTC,Megha Mondol,2023-09-05 15:59:27 UTC,2024-04-05 01:27:13 UTC,https://static.inaturalist.org/photos/317093030/medium.jpeg,,0,0,"SCIENCE LAB, STELLA MARIS COLLEGE, Poes Garden, Teynampet, Chennai, Tamil Nadu 600086, India",13.0467638889,80.2539027778,Chennai,Tamil Nadu,India,,Mycetozoa,slime molds,Protozoa
2023-09-03,2023-09-03 04:44:18 UTC,Soham Gajre,2023-09-07 09:30:58 UTC,2023-09-20 01:37:12 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/317561904/medium.jpeg,,1,0,Chhota Kashmir Park.,19.1621289686,72.8730989993,Greater Bombay,Maharashtra,India,Coral Slimes,Ceratiomyxa,Coral Slimes,Protozoa
2023-09-12,2023-09-12 12:31:09 UTC,Ootykrishna,2023-09-12 12:51:38 UTC,2023-09-20 09:47:46 UTC,https://static.inaturalist.org/photos/319063945/medium.jpg,"",0,0,"SH 188, Salem, TN, IN",11.780545,78.230195,Salem,Tamil Nadu,India,"",Fuligo,,Protozoa
2023-09-17,2023-09-17 03:53:36 UTC,renjus box,2023-09-23 14:45:31 UTC,2023-09-24 15:30:12 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/322130485/medium.jpeg,,1,0,"Changarathodu, Kodamthuruth, Kerala 688540, India",9.7906113738,76.3046696037,Alappuzha,Kerala,India,true slime molds,Myxomycetes,true slime molds,Protozoa
2023-09-26,2023-09-26 11:41:39 UTC,Chandra K,2023-09-26 12:13:11 UTC,2024-09-04 06:38:57 UTC,https://static.inaturalist.org/photos/323007529/medium.jpeg,,1,0,"padana road, 6587+J25, near fish market, Cheruvathur, Kerala 671313, India",12.2165155926,75.16261518,Kasaragod,Kerala,India,slime molds,Mycetozoa,slime molds,Protozoa
2023-09-27,2023-09-27 06:13:17 UTC,Chandra K,2023-09-27 07:04:31 UTC,2023-12-17 13:25:09 UTC,https://static.inaturalist.org/photos/323239750/medium.jpeg,,0,0,"padana road, 6587+J25, near fish market, Cheruvathur, Kerala 671313, India",12.2165155926,75.16261518,Kasaragod,Kerala,India,,Stemonitidales,,Protozoa
2023-09-27,2023-09-27 11:18:38 UTC,Chandra K,2023-09-27 11:35:42 UTC,2023-09-27 11:35:49 UTC,https://static.inaturalist.org/photos/323268869/medium.jpeg,,0,0,"padana road, 6587+J25, near fish market, Cheruvathur, Kerala 671313, India",12.2165155926,75.16261518,Kasaragod,Kerala,India,chocolate tube slime,Stemonitis splendens,chocolate tube slime,Protozoa
2023-09-30,2023-09-30 06:32:00 UTC,Pema yangden,2023-10-01 04:29:59 UTC,2023-10-01 04:29:59 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/324340625/medium.jpeg,"",0,0,"Sikkim, India",27.519267692,88.5273968668,North Sikkim,Sikkim,India,Chocolate Tube Slimes,Stemonitis,Chocolate Tube Slimes,Protozoa
2023-09-30,2023-09-30 03:16:00 UTC,,2023-10-01 05:20:37 UTC,2023-10-01 05:20:37 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/324345991/medium.jpeg,"",0,0,"Sikkim, India",27.4668489532,88.5162077984,North Sikkim,Sikkim,India,Diderma,Diderma,,Protozoa
2023-09-30,2023-09-30 01:13:13 UTC,Lakshmi bharadwaj,2023-10-02 03:55:26 UTC,2023-10-02 03:55:56 UTC,https://static.inaturalist.org/photos/324674131/medium.jpeg,,0,0,"Tirumullaivayil, 600062, Tiru Vi Ka Street, Senthil Nagar, Ambattur, Sri Nagar, Thirumullaivoyal, Chennai, Tamil Nadu 600099, India",13.1158,80.1365666667,Thiruvallur,Tamil Nadu,India,Physarum album,Physarum album,,Protozoa
2023-09-30,2023-09-30 01:12:56 UTC,Lakshmi bharadwaj,2023-10-02 04:01:02 UTC,2023-10-02 04:01:14 UTC,https://static.inaturalist.org/photos/324675128/medium.jpeg,,0,0,"Tirumullaivayil, 600062, Tiru Vi Ka Street, Senthil Nagar, Ambattur, Sri Nagar, Thirumullaivoyal, Chennai, Tamil Nadu 600099, India",13.1158,80.1365666667,Thiruvallur,Tamil Nadu,India,slime molds,Mycetozoa,slime molds,Protozoa
2023-10-02,2023-10-02 04:12:53 UTC,Yazad,2023-10-02 05:04:55 UTC,2023-10-08 06:58:57 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/324684948/medium.jpg,"",1,0,"NH 48, Khandala, MH, IN",18.7571883333,73.3712083333,Pune,Maharashtra,India,Stemonitidaceae,Stemonitidaceae,,Protozoa
2023-09-20,2023-09-20 06:01:08 UTC,Jyotsna Nag,2023-10-03 12:58:06 UTC,2023-10-03 12:58:12 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/325014236/medium.jpeg,,0,0,"8WQM+873, Coimbatore, Tamil Nadu 642127, India",10.3346738339,76.936539039,Coimbatore,Tamil Nadu,India,Arcyria,Arcyria,,Protozoa
2023-09-28,2023-09-28 04:51:04 UTC,Paul Antony Mangaly,2023-10-06 12:26:24 UTC,2023-10-06 12:26:56 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/325733201/medium.jpeg,,0,0,"Judicial Layout, Yelahanka, Bengaluru, Karnataka 560065, India",13.0745145669,77.5879882649,Bangalore,Karnataka,India,Chocolate Tube Slimes,Stemonitis,Chocolate Tube Slimes,Protozoa
2023-09-02,2023-09-02 07:09:04 UTC,Tanishraj H,2023-10-06 18:59:15 UTC,2023-10-06 18:59:21 UTC,https://static.inaturalist.org/photos/325820392/medium.jpeg,Looked like brown hair growing on a dead piece of log,0,0,Manjalpade Bird Watching Spot,12.9279058664,74.8779888824,Dakshin Kannad,Karnataka,India,Chocolate Tube Slimes,Stemonitis,Chocolate Tube Slimes,Protozoa
2023-09-28,2023-09-28 05:07:01 UTC,Paul Antony Mangaly,2023-10-07 02:53:18 UTC,2023-10-07 02:54:07 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/325926095/medium.jpeg,,0,0,"Department of Crop Physiology University of Agricultural Sciences, GKVK Campus, 3HGP+79H, Judicial Layout, Bengaluru, Karnataka 560065, India",13.0746860238,77.5878005102,Bangalore,Karnataka,India,slime molds,Mycetozoa,slime molds,Protozoa
2023-10-02,2023-10-02 04:02:15 UTC,"",2023-10-07 05:44:05 UTC,2023-10-07 05:44:12 UTC,https://inaturalist-open-data.s3.amazonaws.com/photos/325952575/medium.jpeg,,0,0,"P8H9+X72, Karnataka 562159, India",12.7309015482,77.3168823123,Ramanagara,Karnataka,India,Stemonitis axifera,Stemonitis axifera,,Protozoa
